"ID de la condición del beneficiario - prefix","ID de la condición del beneficiario - number","ID de la condición del beneficiario","Id Partes Relacionadas - prefix","Id Partes Relacionadas - number","Id Partes Relacionadas","Id Arrendamiento - prefix","Id Arrendamiento - number","Id Arrendamiento",Estado,Autor,"Ultimo cambio","Fecha de Creación","Fecha de Baja",Exención/Retención,"Renta Anual del Beneficiario",Autofacturación
Cond,31314,Cond-31314,RP,1963,RP-01963,L,7099,L-07099,Activo,"Alexandre GOMBA","2023-12-12 18:15:36",2023-12-12,,No,,Si
Cond,20325,Cond-20325,RP,5868,RP-05868,L,7975,L-07975,Activo,"Delgado Alejandro","2023-10-20 17:16:24",2023-05-03,,Si,,No
Cond,29745,Cond-29745,RP,881,RP-00881,L,17988,L-17988,Activo,"Alexandre GOMBA","2023-11-16 15:49:30",2023-11-16,,Si,,Si
Cond,28372,Cond-28372,RP,4517,RP-04517,L,18978,L-18978,Activo,"Alexandre GOMBA","2023-10-20 16:39:01",2023-10-20,,No,,Si
Cond,16388,Cond-16388,RP,3002,RP-03002,L,4234,L-04234,Activo,"Delgado Alejandro","2023-10-20 17:09:19",2023-05-03,,No,,Si
Cond,15916,Cond-15916,RP,2729,RP-02729,L,3766,L-03766,Activo,"Delgado Alejandro","2023-10-20 17:08:34",2023-05-03,,No,,No
Cond,13058,Cond-13058,RP,731,RP-00731,L,994,L-00994,Activo,"Delgado Alejandro","2023-10-20 17:03:23",2023-05-03,,Si,,Si
Cond,18437,Cond-18437,RP,4542,RP-04542,L,6152,L-06152,Activo,"Delgado Alejandro","2023-10-20 17:13:04",2023-05-03,,No,,No
Cond,27364,Cond-27364,RP,1704,RP-01704,L,17495,L-17495,Activo,"Alexandre GOMBA","2023-10-20 16:21:00",2023-10-20,,No,,Si
Cond,27252,Cond-27252,RP,20812,RP-20812,L,1899,L-01899,Activo,"Alexandre GOMBA","2023-10-20 16:19:04",2023-10-20,,Si,,Si
Cond,29079,Cond-29079,RP,7027,RP-07027,L,18255,L-18255,Activo,"Alexandre GOMBA","2023-10-20 16:51:38",2023-10-20,,Si,,No
Cond,20203,Cond-20203,RP,5764,RP-05764,L,7858,L-07858,Activo,"Delgado Alejandro","2023-10-20 17:16:10",2023-05-03,,Si,,No
Cond,13615,Cond-13615,RP,1170,RP-01170,L,1538,L-01538,Activo,"Delgado Alejandro","2023-10-20 17:04:28",2023-05-03,,No,,No
Cond,23399,Cond-23399,RP,8037,RP-08037,L,10928,L-10928,Activo,"Delgado Alejandro","2023-10-20 17:22:11",2023-05-03,,No,,Si
Cond,30722,Cond-30722,RP,20721,RP-20721,L,7682,L-07682,Activo,"Alexandre GOMBA","2023-11-16 16:11:53",2023-11-16,,No,,No
Cond,15502,Cond-15502,,,-,L,3385,L-03385,Inactivo,"Delgado Alejandro","2023-09-07 21:22:57",2023-05-03,,Si,3000.0,No
Cond,22502,Cond-22502,RP,7414,RP-07414,L,10043,L-10043,Activo,"Delgado Alejandro","2023-10-20 17:20:31",2023-05-03,,No,,No
Cond,12747,Cond-12747,RP,508,RP-00508,L,639,L-00639,Activo,"Delgado Alejandro","2023-10-20 17:02:55",2023-05-03,,No,,Si
Cond,31045,Cond-31045,RP,20719,RP-20719,L,10684,L-10684,Activo,"Alexandre GOMBA","2023-11-16 16:19:43",2023-11-16,,No,,Si
Cond,26831,Cond-26831,RP,166,RP-00166,L,16942,L-16942,Activo,"Alexandre GOMBA","2023-10-20 16:11:19",2023-10-20,,No,,Si
Cond,27510,Cond-27510,RP,2153,RP-02153,L,16830,L-16830,Activo,"Alexandre GOMBA","2023-10-20 16:23:42",2023-10-20,,Si,,No
Cond,21904,Cond-21904,RP,7065,RP-07065,L,9480,L-09480,Activo,"Delgado Alejandro","2023-10-20 17:19:29",2023-05-03,,Si,,No
Cond,24881,Cond-24881,,,-,L,3718,L-03718,Inactivo,"Oscar Camps Solaesa","2023-09-07 21:44:34",2023-06-16,,No,14815.0,Si
Cond,20938,Cond-20938,RP,6364,RP-06364,L,8565,L-08565,Activo,"Delgado Alejandro","2023-10-20 17:17:44",2023-05-03,,Si,,Si
Cond,29930,Cond-29930,RP,622,RP-00622,L,16964,L-16964,Activo,"Alexandre GOMBA","2023-11-16 15:53:53",2023-11-16,,Si,,No
Cond,24672,Cond-24672,,,-,L,2707,L-02707,Inactivo,"Oscar Camps Solaesa","2023-09-07 21:44:05",2023-06-16,,Si,2404.05,Si
Cond,28726,Cond-28726,RP,5959,RP-05959,L,17040,L-17040,Activo,"Alexandre GOMBA","2023-10-20 16:45:17",2023-10-20,,No,,No
Cond,20534,Cond-20534,RP,6040,RP-06040,L,8164,L-08164,Activo,"Delgado Alejandro","2023-10-20 17:16:50",2023-05-03,,No,,No
Cond,16910,Cond-16910,RP,3407,RP-03407,L,4721,L-04721,Activo,"Delgado Alejandro","2023-10-20 17:10:19",2023-05-03,,No,,No
Cond,18241,Cond-18241,RP,4424,RP-04424,L,5961,L-05961,Activo,"Delgado Alejandro","2023-10-20 17:12:48",2023-05-03,,Si,,Si
Cond,30344,Cond-30344,RP,4161,RP-04161,L,5696,L-05696,Activo,"Alexandre GOMBA","2023-11-16 16:03:26",2023-11-16,,No,,Si
Cond,18448,Cond-18448,RP,4553,RP-04553,L,6162,L-06162,Activo,"Delgado Alejandro","2023-10-20 17:13:05",2023-05-03,,No,,Si
Cond,14103,Cond-14103,RP,1499,RP-01499,L,2034,L-02034,Activo,"Delgado Alejandro","2023-10-20 17:05:21",2023-05-03,,Si,,Si
Cond,17176,Cond-17176,RP,3621,RP-03621,L,4973,L-04973,Activo,"Delgado Alejandro","2023-10-20 17:10:52",2023-05-03,,Si,,Si
Cond,18238,Cond-18238,RP,4421,RP-04421,L,5958,L-05958,Activo,"Delgado Alejandro","2023-10-20 17:12:48",2023-05-03,,No,,Si
Cond,23831,Cond-23831,RP,8335,RP-08335,L,11360,L-11360,Activo,"Delgado Alejandro","2023-10-20 17:22:49",2023-05-03,,Si,,No
Cond,31079,Cond-31079,RP,8029,RP-08029,L,17640,L-17640,Activo,"Alexandre GOMBA","2023-11-16 16:20:29",2023-11-16,,Si,,Si
Cond,21574,Cond-21574,RP,6822,RP-06822,L,9181,L-09181,Activo,"Delgado Alejandro","2023-10-20 17:18:50",2023-05-03,,No,,No
Cond,29772,Cond-29772,RP,20719,RP-20719,L,1600,L-01600,Activo,"Alexandre GOMBA","2023-11-16 15:50:22",2023-11-16,,Si,,Si
Cond,18948,Cond-18948,RP,4893,RP-04893,L,6643,L-06643,Activo,"Delgado Alejandro","2023-10-20 17:13:52",2023-05-03,,No,,Si
Cond,17987,Cond-17987,RP,4244,RP-04244,L,5718,L-05718,Activo,"Delgado Alejandro","2023-10-20 17:12:22",2023-05-03,,Si,,Si
Cond,28769,Cond-28769,RP,21107,RP-21107,L,8226,L-08226,Activo,"Alexandre GOMBA","2023-10-20 16:46:03",2023-10-20,,Si,,Si
Cond,28056,Cond-28056,RP,3522,RP-03522,L,17369,L-17369,Activo,"Alexandre GOMBA","2023-10-20 16:33:16",2023-10-20,,No,,No
Cond,24293,Cond-24293,,,-,L,685,L-00685,Inactivo,"Oscar Camps Solaesa","2023-09-07 21:43:12",2023-06-16,,Si,1803.04,Si
Cond,25753,Cond-25753,RP,18647,RP-18647,L,7851,L-07851,Activo,"Oscar Camps Solaesa","2023-10-20 17:16:09",2023-06-16,,No,,No
Cond,27696,Cond-27696,RP,2703,RP-02703,L,17759,L-17759,Activo,"Alexandre GOMBA","2023-10-20 16:27:00",2023-10-20,,No,,Si
Cond,21809,Cond-21809,RP,7007,RP-07007,L,9374,L-09374,Activo,"Delgado Alejandro","2023-10-20 17:19:23",2023-05-03,,Si,,No
Cond,27800,Cond-27800,RP,2811,RP-02811,L,18111,L-18111,Activo,"Alexandre GOMBA","2023-10-20 16:28:52",2023-10-20,,Si,,Si
Cond,24798,Cond-24798,,,-,L,3397,L-03397,Inactivo,"Oscar Camps Solaesa","2023-09-07 21:44:23",2023-06-16,,Si,1975.0,No
Cond,13299,Cond-13299,RP,936,RP-00936,L,1229,L-01229,Activo,"Delgado Alejandro","2023-10-20 17:03:53",2023-05-03,,Si,,No
Cond,13808,Cond-13808,RP,1296,RP-01296,L,1731,L-01731,Activo,"Delgado Alejandro","2023-10-20 17:04:49",2023-05-03,,No,,Si
Cond,24736,Cond-24736,,,-,L,3122,L-03122,Inactivo,"Oscar Camps Solaesa","2023-09-07 21:44:13",2023-06-16,,No,5600.0,Si
Cond,21164,Cond-21164,RP,6511,RP-06511,L,8767,L-08767,Activo,"Delgado Alejandro","2023-10-20 17:18:01",2023-05-03,,Si,,Si
Cond,17960,Cond-17960,RP,4227,RP-04227,L,5692,L-05692,Activo,"Delgado Alejandro","2023-10-20 17:12:19",2023-05-03,,No,,Si
Cond,31473,Cond-31473,RP,21677,RP-21677,L,2557,L-02557,Activo,"Alexandre GOMBA","2024-01-10 22:22:01",2024-01-10,,No,,Si
Cond,27823,Cond-27823,RP,2824,RP-02824,L,17770,L-17770,Activo,"Alexandre GOMBA","2023-10-20 16:29:16",2023-10-20,,Si,,Si
Cond,29936,Cond-29936,RP,1752,RP-01752,L,16838,L-16838,Activo,"Alexandre GOMBA","2023-11-16 15:54:01",2023-11-16,,Si,,Si
Cond,30401,Cond-30401,RP,4377,RP-04377,L,6082,L-06082,Activo,"Alexandre GOMBA","2023-11-16 16:04:47",2023-11-16,,Si,,Si
Cond,22387,Cond-22387,RP,7360,RP-07360,L,9936,L-09936,Activo,"Delgado Alejandro","2023-10-20 17:20:21",2023-05-03,,Si,,Si
Cond,28297,Cond-28297,RP,4346,RP-04346,L,17699,L-17699,Activo,"Alexandre GOMBA","2023-10-20 16:37:40",2023-10-20,,No,,Si
Cond,28522,Cond-28522,RP,21050,RP-21050,L,6918,L-06918,Activo,"Alexandre GOMBA","2023-10-20 16:41:40",2023-10-20,,Si,,Si
Cond,24304,Cond-24304,,,-,L,702,L-00702,Inactivo,"Oscar Camps Solaesa","2023-09-07 21:43:14",2023-06-16,,Si,2100.0,Si
Cond,26823,Cond-26823,RP,134,RP-00134,L,18899,L-18899,Activo,"Alexandre GOMBA","2023-10-20 16:11:09",2023-10-20,,No,,Si
Cond,17107,Cond-17107,RP,3562,RP-03562,L,4907,L-04907,Activo,"Delgado Alejandro","2023-10-20 17:10:44",2023-05-03,,No,,No
Cond,24000,Cond-24000,RP,8476,RP-08476,L,11521,L-11521,Activo,"Delgado Alejandro","2023-10-20 17:23:11",2023-05-03,,No,,Si
Cond,30266,Cond-30266,RP,23671,RP-23671,L,19516,L-19516,Activo,"Alexandre GOMBA","2023-11-16 16:01:35",2023-11-16,,No,,Si
Cond,21930,Cond-21930,RP,7074,RP-07074,L,9505,L-09505,Activo,"Delgado Alejandro","2023-10-20 17:19:31",2023-05-03,,No,,No
Cond,22077,Cond-22077,RP,7175,RP-07175,L,9650,L-09650,Activo,"Delgado Alejandro","2023-10-20 17:19:48",2023-05-03,,No,,Si
Cond,21667,Cond-21667,RP,6890,RP-06890,L,9257,L-09257,Activo,"Delgado Alejandro","2023-10-20 17:19:03",2023-05-03,,Si,,No
Cond,27018,Cond-27018,RP,613,RP-00613,L,18047,L-18047,Activo,"Alexandre GOMBA","2023-10-20 16:14:41",2023-10-20,,Si,,Si
Cond,25354,Cond-25354,,,-,L,5807,L-05807,Inactivo,"Oscar Camps Solaesa","2023-09-07 21:45:39",2023-06-16,,No,10555.48,Si
Cond,19143,Cond-19143,RP,5024,RP-05024,L,6836,L-06836,Activo,"Delgado Alejandro","2023-10-20 17:14:18",2023-05-03,,Si,,Si
Cond,19334,Cond-19334,RP,5135,RP-05135,L,7024,L-07024,Activo,"Delgado Alejandro","2023-10-20 17:14:35",2023-05-03,,No,,Si
Cond,29276,Cond-29276,RP,7651,RP-07651,L,18871,L-18871,Activo,"Alexandre GOMBA","2023-10-20 16:55:03",2023-10-20,,Si,,No
Cond,13145,Cond-13145,RP,796,RP-00796,L,1100,L-01100,Activo,"Delgado Alejandro","2023-10-20 17:03:32",2023-05-03,,Si,,No
Cond,29361,Cond-29361,RP,7849,RP-07849,L,17168,L-17168,Activo,"Alexandre GOMBA","2023-10-20 16:56:32",2023-10-20,,Si,,Si
Cond,14226,Cond-14226,RP,1580,RP-01580,L,2158,L-02158,Activo,"Delgado Alejandro","2023-10-20 17:05:33",2023-05-03,,No,,Si
Cond,28773,Cond-28773,RP,6100,RP-06100,L,18528,L-18528,Activo,"Alexandre GOMBA","2023-10-20 16:46:08",2023-10-20,,No,,Si
Cond,24480,Cond-24480,,,-,L,1696,L-01696,Inactivo,"Oscar Camps Solaesa","2023-09-07 21:43:38",2023-06-16,,No,5186.72,Si
Cond,29482,Cond-29482,RP,8288,RP-08288,L,17508,L-17508,Activo,"Alexandre GOMBA","2023-10-20 16:58:41",2023-10-20,,No,,Si
Cond,30063,Cond-30063,RP,20729,RP-20729,L,3520,L-03520,Activo,"Alexandre GOMBA","2023-11-16 15:56:49",2023-11-16,,No,,No
Cond,25901,Cond-25901,RP,18795,RP-18795,L,8533,L-08533,Inactivo,"Oscar Camps Solaesa","2023-09-07 21:46:54",2023-06-16,,No,3800.0,Si
Cond,15340,Cond-15340,RP,2321,RP-02321,L,3243,L-03243,Activo,"Delgado Alejandro","2023-10-20 17:07:26",2023-05-03,,No,,No
Cond,27483,Cond-27483,RP,20632,RP-20632,L,14932,L-14932,Activo,"Alexandre GOMBA","2023-10-20 16:23:10",2023-10-20,,Si,,Si
Cond,19941,Cond-19941,RP,5538,RP-05538,L,7619,L-07619,Activo,"Delgado Alejandro","2023-10-20 17:15:36",2023-05-03,,No,,Si
Cond,25516,Cond-25516,,,-,L,6442,L-06442,Inactivo,"Oscar Camps Solaesa","2023-09-07 21:46:01",2023-06-16,,No,0.0,Si
Cond,15538,Cond-15538,RP,2482,RP-02482,L,3411,L-03411,Activo,"Delgado Alejandro","2023-10-20 17:07:52",2023-05-03,,No,,No
Cond,25792,Cond-25792,,,-,L,8029,L-08029,Inactivo,"Oscar Camps Solaesa","2023-09-07 21:46:39",2023-06-16,,Si,1500.0,No
Cond,17294,Cond-17294,RP,3697,RP-03697,L,5092,L-05092,Activo,"Delgado Alejandro","2023-10-20 17:10:59",2023-05-03,,Si,,Si
Cond,31021,Cond-31021,RP,20719,RP-20719,L,10361,L-10361,Activo,"Alexandre GOMBA","2023-11-16 16:19:12",2023-11-16,,No,,No
Cond,31663,Cond-31663,RP,22704,RP-22704,L,7217,L-07217,Activo,"Alexandre GOMBA","2024-01-10 22:25:23",2024-01-10,,No,,No
Cond,29646,Cond-29646,RP,457,RP-00457,L,555,L-00555,Activo,"Alexandre GOMBA","2023-11-16 15:47:11",2023-11-16,,Si,,Si
Cond,31146,Cond-31146,RP,4456,RP-04456,L,11307,L-11307,Activo,"Alexandre GOMBA","2023-11-16 16:22:06",2023-11-16,,No,,Si
Cond,28722,Cond-28722,RP,21092,RP-21092,L,8051,L-08051,Activo,"Alexandre GOMBA","2023-10-20 16:45:13",2023-10-20,,No,,Si
Cond,28955,Cond-28955,RP,6519,RP-06519,L,17239,L-17239,Activo,"Alexandre GOMBA","2023-10-20 16:49:20",2023-10-20,,No,,Si
Cond,30772,Cond-30772,RP,20600,RP-20600,L,8210,L-08210,Activo,"Alexandre GOMBA","2023-11-16 16:13:03",2023-11-16,,No,,No
Cond,23347,Cond-23347,RP,8018,RP-08018,L,10886,L-10886,Activo,"Delgado Alejandro","2023-10-20 17:22:08",2023-05-03,,Si,,Si
Cond,25378,Cond-25378,,,-,L,5918,L-05918,Inactivo,"Oscar Camps Solaesa","2023-09-07 21:45:42",2023-06-16,,No,6700.0,Si
Cond,30823,Cond-30823,RP,20721,RP-20721,L,18930,L-18930,Activo,"Alexandre GOMBA","2023-11-16 16:14:40",2023-11-16,,No,,Si
Cond,30359,Cond-30359,RP,20600,RP-20600,L,5807,L-05807,Activo,"Alexandre GOMBA","2023-11-16 16:03:46",2023-11-16,,Si,,Si
Cond,13667,Cond-13667,RP,1208,RP-01208,L,1590,L-01590,Activo,"Delgado Alejandro","2023-10-20 17:04:35",2023-05-03,,No,,No
Cond,17471,Cond-17471,RP,3833,RP-03833,L,5247,L-05247,Activo,"Delgado Alejandro","2023-10-20 17:11:21",2023-05-03,,Si,,Si
Cond,21777,Cond-21777,RP,6982,RP-06982,L,9344,L-09344,Activo,"Delgado Alejandro","2023-10-20 17:19:20",2023-05-03,,Si,,No
Cond,18216,Cond-18216,RP,4406,RP-04406,L,5938,L-05938,Activo,"Delgado Alejandro","2023-10-20 17:12:46",2023-05-03,,No,,Si
Cond,32018,Cond-32018,RP,23804,RP-23804,L,19588,L-19588,Activo,"Alexandre GOMBA","2024-01-18 23:16:23",2024-01-18,,No,,
Cond,24567,Cond-24567,,,-,L,2290,L-02290,Inactivo,"Oscar Camps Solaesa","2023-09-07 21:43:50",2023-06-16,,No,1200.0,Si
Cond,17515,Cond-17515,RP,3874,RP-03874,L,5287,L-05287,Activo,"Delgado Alejandro","2023-10-20 17:11:28",2023-05-03,,Si,,No
Cond,19626,Cond-19626,RP,5323,RP-05323,L,7314,L-07314,Activo,"Delgado Alejandro","2023-10-20 17:15:03",2023-05-03,,No,,Si
Cond,23667,Cond-23667,RP,8224,RP-08224,L,11190,L-11190,Activo,"Delgado Alejandro","2023-10-20 17:22:38",2023-05-03,,Si,,No
Cond,30783,Cond-30783,RP,20621,RP-20621,L,8321,L-08321,Activo,"Alexandre GOMBA","2023-11-16 16:13:32",2023-11-16,,No,,Si
Cond,30785,Cond-30785,RP,20721,RP-20721,L,8323,L-08323,Activo,"Alexandre GOMBA","2023-11-16 16:13:36",2023-11-16,,No,,Si
Cond,16348,Cond-16348,RP,2973,RP-02973,L,4198,L-04198,Activo,"Delgado Alejandro","2023-10-20 17:09:15",2023-05-03,,Si,,Si
Cond,15601,Cond-15601,RP,2532,RP-02532,L,3466,L-03466,Inactivo,"Delgado Alejandro","2024-01-25 10:42:25",2023-05-03,2017-06-30,No,9864.34,Si
Cond,28280,Cond-28280,RP,21015,RP-21015,L,5808,L-05808,Activo,"Alexandre GOMBA","2023-10-20 16:37:21",2023-10-20,,No,,Si
Cond,15217,Cond-15217,RP,2236,RP-02236,L,3123,L-03123,Activo,"Delgado Alejandro","2023-10-20 17:07:14",2023-05-03,,Si,,Si
Cond,15572,Cond-15572,RP,2507,RP-02507,L,3444,L-03444,Activo,"Delgado Alejandro","2023-10-20 17:07:57",2023-05-03,,Si,,No
Cond,17079,Cond-17079,RP,3541,RP-03541,L,4881,L-04881,Activo,"Delgado Alejandro","2023-10-20 17:10:41",2023-05-03,,No,,No
Cond,23610,Cond-23610,RP,8181,RP-08181,L,11138,L-11138,Activo,"Delgado Alejandro","2023-10-20 17:22:32",2023-05-03,,No,,Si
Cond,22534,Cond-22534,RP,7438,RP-07438,L,10073,L-10073,Activo,"Delgado Alejandro","2023-10-20 17:20:35",2023-05-03,,No,,Si
Cond,29852,Cond-29852,RP,20719,RP-20719,L,2181,L-02181,Activo,"Alexandre GOMBA","2023-11-16 15:52:09",2023-11-16,,Si,,Si
Cond,30535,Cond-30535,RP,20789,RP-20789,L,6841,L-06841,Activo,"Alexandre GOMBA","2023-11-16 16:07:48",2023-11-16,,No,,Si
Cond,13192,Cond-13192,RP,842,RP-00842,L,1140,L-01140,Activo,"Delgado Alejandro","2023-10-20 17:03:39",2023-05-03,,Si,,No
Cond,23560,Cond-23560,RP,8147,RP-08147,L,11088,L-11088,Activo,"Delgado Alejandro","2023-10-20 17:22:28",2023-05-03,,No,,Si
Cond,29619,Cond-29619,RP,20721,RP-20721,L,16061,L-16061,Activo,"Alexandre GOMBA","2023-11-16 15:46:35",2023-11-16,,No,,Si
Cond,13318,Cond-13318,RP,954,RP-00954,L,1242,L-01242,Activo,"Delgado Alejandro","2023-10-20 17:03:55",2023-05-03,,Si,,No
Cond,21976,Cond-21976,RP,7106,RP-07106,L,9550,L-09550,Activo,"Delgado Alejandro","2023-10-20 17:19:37",2023-05-03,,No,,Si
Cond,19028,Cond-19028,RP,4947,RP-04947,L,6718,L-06718,Activo,"Delgado Alejandro","2023-10-20 17:14:03",2023-05-03,,No,,Si
Cond,28144,Cond-28144,RP,20983,RP-20983,L,18438,L-18438,Activo,"Alexandre GOMBA","2023-10-20 16:34:55",2023-10-20,,No,,Si
Cond,15063,Cond-15063,RP,2133,RP-02133,L,2975,L-02975,Activo,"Delgado Alejandro","2023-10-20 17:07:02",2023-05-03,,No,,Si
Cond,15238,Cond-15238,RP,2251,RP-02251,L,3142,L-03142,Activo,"Delgado Alejandro","2023-10-20 17:07:17",2023-05-03,,Si,,No
Cond,15596,Cond-15596,RP,2528,RP-02528,L,3461,L-03461,Activo,"Delgado Alejandro","2023-10-20 17:08:00",2023-05-03,,Si,,No
Cond,23535,Cond-23535,RP,8128,RP-08128,L,11062,L-11062,Activo,"Delgado Alejandro","2023-10-20 17:22:24",2023-05-03,,No,,No
Cond,12236,Cond-12236,RP,147,RP-00147,L,174,L-00174,Activo,"Delgado Alejandro","2023-10-20 17:01:56",2023-05-03,,Si,,Si
Cond,20169,Cond-20169,RP,5736,RP-05736,L,7822,L-07822,Activo,"Delgado Alejandro","2023-10-20 17:16:06",2023-05-03,,Si,,No
Cond,32089,Cond-32089,RP,23811,RP-23811,L,19608,L-19608,Activo,"Alexandre GOMBA","2024-01-18 23:17:44",2024-01-18,,No,,
Cond,22497,Cond-22497,RP,7411,RP-07411,L,10037,L-10037,Activo,"Delgado Alejandro","2023-10-20 17:20:30",2023-05-03,,No,,Si
Cond,27267,Cond-27267,RP,1508,RP-01508,L,18414,L-18414,Activo,"Alexandre GOMBA","2023-10-20 16:19:20",2023-10-20,,No,,Si
Cond,19839,Cond-19839,RP,5455,RP-05455,L,7525,L-07525,Activo,"Delgado Alejandro","2023-10-20 17:15:24",2023-05-03,,Si,,Si
Cond,30717,Cond-30717,RP,5433,RP-05433,L,7560,L-07560,Activo,"Alexandre GOMBA","2023-11-16 16:11:46",2023-11-16,,Si,,Si
Cond,19380,Cond-19380,RP,5160,RP-05160,L,7065,L-07065,Activo,"Delgado Alejandro","2023-10-20 17:14:39",2023-05-03,,No,,Si
Cond,24459,Cond-24459,,,-,L,1596,L-01596,Inactivo,"Oscar Camps Solaesa","2023-09-07 21:43:35",2023-06-16,,Si,29300.0,Si
Cond,32035,Cond-32035,RP,21861,RP-21861,L,19591,L-19591,Activo,"Alexandre GOMBA","2024-01-18 23:16:42",2024-01-18,,No,,
Cond,19904,Cond-19904,RP,5508,RP-05508,L,7584,L-07584,Activo,"Delgado Alejandro","2023-10-20 17:15:31",2023-05-03,,No,,Si
Cond,16211,Cond-16211,RP,2882,RP-02882,L,4047,L-04047,Activo,"Delgado Alejandro","2023-10-20 17:08:57",2023-05-03,,No,,Si
Cond,14744,Cond-14744,RP,1897,RP-01897,L,2683,L-02683,Activo,"Delgado Alejandro","2023-10-20 17:06:22",2023-05-03,,Si,,Si
Cond,15799,Cond-15799,RP,2668,RP-02668,L,3647,L-03647,Activo,"Delgado Alejandro","2023-10-20 17:08:23",2023-05-03,,No,,Si
Cond,19472,Cond-19472,RP,5221,RP-05221,L,7150,L-07150,Activo,"Delgado Alejandro","2023-10-20 17:14:48",2023-05-03,,Si,,Si
Cond,25650,Cond-25650,,,-,L,7290,L-07290,Inactivo,"Oscar Camps Solaesa","2023-09-07 21:46:20",2023-06-16,,No,5000.0,Si
Cond,22020,Cond-22020,RP,7134,RP-07134,L,9594,L-09594,Activo,"Delgado Alejandro","2023-10-20 17:19:42",2023-05-03,,No,,Si
Cond,20546,Cond-20546,RP,6051,RP-06051,L,8176,L-08176,Activo,"Delgado Alejandro","2023-10-20 17:16:52",2023-05-03,,Si,,No
Cond,15039,Cond-15039,RP,2116,RP-02116,L,2954,L-02954,Activo,"Delgado Alejandro","2023-10-20 17:06:58",2023-05-03,,No,,Si
Cond,18276,Cond-18276,RP,4448,RP-04448,L,5997,L-05997,Activo,"Delgado Alejandro","2023-10-20 17:12:52",2023-05-03,,No,,Si
Cond,19072,Cond-19072,RP,4976,RP-04976,L,6761,L-06761,Activo,"Delgado Alejandro","2023-10-20 17:14:08",2023-05-03,,No,,Si
Cond,24233,Cond-24233,,,-,L,288,L-00288,Inactivo,"Oscar Camps Solaesa","2023-09-07 21:43:04",2023-06-16,,No,1600.0,No
Cond,18058,Cond-18058,RP,4293,RP-04293,L,5787,L-05787,Activo,"Delgado Alejandro","2023-10-20 17:12:29",2023-05-03,,No,,No
Cond,12413,Cond-12413,RP,289,RP-00289,L,338,L-00338,Activo,"Delgado Alejandro","2023-10-20 17:02:22",2023-05-03,,Si,,No
Cond,25322,Cond-25322,,,-,L,5694,L-05694,Inactivo,"Oscar Camps Solaesa","2023-09-07 21:45:34",2023-06-16,,No,1560.0,Si
Cond,30701,Cond-30701,RP,20718,RP-20718,L,17481,L-17481,Activo,"Alexandre GOMBA","2023-11-16 16:11:25",2023-11-16,,No,,Si
Cond,28878,Cond-28878,RP,6394,RP-06394,L,16926,L-16926,Activo,"Alexandre GOMBA","2023-10-20 16:48:01",2023-10-20,,No,,Si
Cond,20440,Cond-20440,RP,5964,RP-05964,L,8081,L-08081,Activo,"Delgado Alejandro","2023-10-20 17:16:38",2023-05-03,,No,,Si
Cond,29145,Cond-29145,RP,7123,RP-07123,L,17604,L-17604,Activo,"Alexandre GOMBA","2023-10-20 16:52:47",2023-10-20,,No,,Si
Cond,19543,Cond-19543,RP,5265,RP-05265,L,7222,L-07222,Activo,"Delgado Alejandro","2023-10-20 17:14:54",2023-05-03,,No,,Si
Cond,14840,Cond-14840,RP,1978,RP-01978,L,2760,L-02760,Activo,"Delgado Alejandro","2023-10-20 17:06:34",2023-05-03,,No,,Si
Cond,24536,Cond-24536,,,-,L,2071,L-02071,Inactivo,"Oscar Camps Solaesa","2023-09-07 21:43:46",2023-06-16,,Si,2611.22,Si
Cond,28293,Cond-28293,RP,4328,RP-04328,L,18750,L-18750,Activo,"Alexandre GOMBA","2023-10-20 16:37:36",2023-10-20,,No,,Si
Cond,25362,Cond-25362,,,-,L,5857,L-05857,Inactivo,"Oscar Camps Solaesa","2023-09-07 21:45:40",2023-06-16,,Si,12354.96,No
Cond,17402,Cond-17402,RP,3785,RP-03785,L,5186,L-05186,Activo,"Delgado Alejandro","2023-10-20 17:11:13",2023-05-03,,No,,No
Cond,22454,Cond-22454,RP,7400,RP-07400,L,9998,L-09998,Activo,"Delgado Alejandro","2023-10-20 17:20:29",2023-05-03,,Si,,Si
Cond,31814,Cond-31814,RP,22916,RP-22916,L,8229,L-08229,Activo,"Alexandre GOMBA","2024-01-10 22:27:59",2024-01-10,,Si,,Si
Cond,27912,Cond-27912,RP,3067,RP-03067,L,18274,L-18274,Activo,"Alexandre GOMBA","2023-10-20 16:30:47",2023-10-20,,Si,,Si
Cond,20128,Cond-20128,RP,5697,RP-05697,L,7781,L-07781,Activo,"Delgado Alejandro","2023-10-20 17:16:00",2023-05-03,,No,,No
Cond,26950,Cond-26950,RP,20749,RP-20749,L,19002,L-19002,Activo,"Alexandre GOMBA","2023-10-20 16:13:26",2023-10-20,,No,,Si
Cond,27576,Cond-27576,RP,20874,RP-20874,L,3266,L-03266,Activo,"Alexandre GOMBA","2023-10-20 16:24:55",2023-10-20,,No,,Si
Cond,18884,Cond-18884,RP,4850,RP-04850,L,6574,L-06574,Activo,"Delgado Alejandro","2023-10-20 17:13:45",2023-05-03,,No,,Si
Cond,13997,Cond-13997,RP,1415,RP-01415,L,1922,L-01922,Activo,"Delgado Alejandro","2023-10-20 17:05:08",2023-05-03,,No,,Si
